review_id,customer_id,product_id,rating,review_text,date_review,sentiment
REV01732,CUS01775,PRD019,1,"Delai inacceptable, plus de 3 semaines.",2023-06-20,negatif
REV01733,CUS00525,PRD021,4,"Parfait, correspond a la description.",2022-12-19,positif
REV01734,CUS00179,PRD009,5,"Produit conforme, livraison soignee.",2022-05-13,positif
REV01735,CUS00282,PRD018,4,"Produit fantastique, rapport qualite-prix excellent.",2023-01-24,positif
REV01736,CUS01860,PRD009,5,Tres bonne experience d'achat.,2023-12-03,positif
REV01737,CUS02207,PRD016,2,"Mauvaise qualite, je regrette mon achat.",2023-05-13,negatif
REV01738,CUS02439,PRD013,3,"Produit moyen, attendais mieux.",2022-10-31,neutre
REV01739,CUS00614,PRD028,5,Tres bonne experience d'achat.,2022-10-19,positif
REV01740,CUS00855,PRD013,4,"Tres satisfait, qualite au rendez-vous.",2022-12-30,positif
REV01741,CUS00400,PRD007,3,"Produit correct, sans plus.",2024-02-17,neutre
REV01742,CUS02785,PRD008,4,"Produit fantastique, rapport qualite-prix excellent.",2022-09-08,positif
REV01743,CUS02911,PRD021,5,Tres bonne experience d'achat.,2023-01-02,positif
REV01744,CUS01693,PRD025,4,"Super produit, je recommande vivement.",2022-06-24,positif
REV01745,CUS02349,PRD030,5,"Produit fantastique, rapport qualite-prix excellent.",2022-05-31,positif
REV01746,CUS02427,PRD030,5,Je suis ravi de cet achat.,2023-09-15,positif
REV01747,CUS00015,PRD026,4,"Super produit, je recommande vivement.",2024-05-08,positif
REV01748,CUS00235,PRD016,5,"Parfait, correspond a la description.",2024-04-02,positif
REV01749,CUS00068,PRD024,5,"Parfait, correspond a la description.",2023-10-06,positif
REV01750,CUS02955,PRD008,5,"Produit fantastique, rapport qualite-prix excellent.",2023-10-21,positif
REV01751,CUS02680,PRD026,3,Conforme mais delai un peu long.,2024-06-24,neutre
REV01752,CUS02999,PRD006,3,"Produit moyen, attendais mieux.",2022-12-28,neutre
REV01753,CUS02774,PRD005,3,Conforme mais delai un peu long.,2023-09-13,neutre
REV01754,CUS02762,PRD001,3,"Produit moyen, attendais mieux.",2022-08-31,neutre
REV01755,CUS00318,PRD028,5,"Parfait, correspond a la description.",2023-04-06,positif
REV01756,CUS02330,PRD010,4,"Parfait, correspond a la description.",2023-11-07,positif
REV01757,CUS02268,PRD010,2,"Tres decu, le produit ne fonctionne pas.",2022-04-21,negatif
REV01758,CUS01370,PRD025,4,"Produit fantastique, rapport qualite-prix excellent.",2023-08-13,positif
REV01759,CUS01936,PRD005,4,"Super produit, je recommande vivement.",2022-09-09,positif
REV01760,CUS02133,PRD006,4,"Tres satisfait, qualite au rendez-vous.",2023-02-19,positif
REV01761,CUS00673,PRD016,5,"Excellent produit, livraison rapide !",2024-04-16,positif
REV01762,CUS02712,PRD027,3,Conforme mais delai un peu long.,2022-12-29,neutre
REV01763,CUS01276,PRD012,5,Je suis ravi de cet achat.,2023-09-18,positif
REV01764,CUS00005,PRD024,4,"Excellent produit, livraison rapide !",2023-02-23,positif
REV01765,CUS00646,PRD023,4,"Produit fantastique, rapport qualite-prix excellent.",2023-11-20,positif
REV01766,CUS01781,PRD016,5,"Produit conforme, livraison soignee.",2024-01-16,positif
REV01767,CUS02841,PRD001,3,"Produit correct, sans plus.",2022-08-26,neutre
REV01768,CUS00144,PRD005,3,Rien d'exceptionnel pour ce prix.,2022-04-17,neutre
REV01769,CUS00813,PRD004,5,Tres bonne experience d'achat.,2022-02-28,positif
REV01770,CUS00350,PRD029,5,"Tres satisfait, qualite au rendez-vous.",2024-01-17,positif
REV01771,CUS01432,PRD023,5,"Produit conforme, livraison soignee.",2023-07-27,positif
REV01772,CUS01872,PRD023,5,"Parfait, correspond a la description.",2022-08-10,positif
REV01773,CUS00944,PRD019,4,"Produit fantastique, rapport qualite-prix excellent.",2024-06-15,positif
REV01774,CUS01650,PRD009,3,Rien d'exceptionnel pour ce prix.,2023-10-23,neutre
REV01775,CUS01540,PRD030,5,"Parfait, correspond a la description.",2023-02-06,positif
REV01776,CUS01154,PRD008,4,"Produit fantastique, rapport qualite-prix excellent.",2024-02-27,positif
REV01777,CUS02088,PRD020,4,"Produit fantastique, rapport qualite-prix excellent.",2022-07-11,positif
REV01778,CUS02075,PRD008,5,"Excellent produit, livraison rapide !",2023-06-30,positif
REV01779,CUS02135,PRD002,4,"Parfait, correspond a la description.",2024-03-12,positif
REV01780,CUS01796,PRD030,3,Rien d'exceptionnel pour ce prix.,2022-07-18,neutre
REV01781,CUS01910,PRD024,4,"Super produit, je recommande vivement.",2023-03-03,positif
REV01782,CUS02859,PRD013,4,"Produit fantastique, rapport qualite-prix excellent.",2024-03-23,positif
REV01783,CUS02604,PRD015,4,Je suis ravi de cet achat.,2023-03-17,positif
REV01784,CUS01163,PRD019,5,"Excellent produit, livraison rapide !",2024-04-13,positif
REV01785,CUS01712,PRD024,5,"Tres satisfait, qualite au rendez-vous.",2024-04-15,positif
REV01786,CUS01442,PRD015,3,Rien d'exceptionnel pour ce prix.,2023-01-19,neutre
REV01787,CUS02746,PRD020,4,"Produit fantastique, rapport qualite-prix excellent.",2023-11-22,positif
REV01788,CUS01184,PRD028,3,"Produit correct, sans plus.",2022-12-10,neutre
REV01789,CUS00107,PRD019,5,"Excellent produit, livraison rapide !",2023-02-06,positif
REV01790,CUS01492,PRD013,3,"Produit correct, sans plus.",2022-06-07,neutre
REV01791,CUS02691,PRD012,4,"Super produit, je recommande vivement.",2022-10-04,positif
REV01792,CUS02086,PRD020,4,"Excellent produit, livraison rapide !",2022-10-23,positif
REV01793,CUS00233,PRD027,4,"Produit conforme, livraison soignee.",2022-12-30,positif
REV01794,CUS00355,PRD005,4,"Parfait, correspond a la description.",2022-05-15,positif
REV01795,CUS01143,PRD006,5,"Excellent produit, livraison rapide !",2023-10-31,positif
REV01796,CUS00047,PRD017,2,"Produit defectueux, retour complique.",2022-06-09,negatif
REV01797,CUS00667,PRD010,4,Tres bonne experience d'achat.,2023-02-11,positif
REV01798,CUS01066,PRD023,1,Qualite tres inferieure aux photos.,2022-02-23,negatif
REV01799,CUS00429,PRD012,4,Je suis ravi de cet achat.,2023-12-21,positif
REV01800,CUS00540,PRD013,5,"Tres satisfait, qualite au rendez-vous.",2023-10-01,positif
REV01801,CUS01529,PRD009,5,"Produit conforme, livraison soignee.",2022-09-07,positif
REV01802,CUS02336,PRD027,3,Conforme mais delai un peu long.,2023-07-05,neutre
REV01803,CUS01180,PRD011,5,"Tres satisfait, qualite au rendez-vous.",2022-03-29,positif
REV01804,CUS01059,PRD014,5,Je suis ravi de cet achat.,2023-02-22,positif
REV01805,CUS00259,PRD025,5,"Super produit, je recommande vivement.",2023-02-07,positif
REV01806,CUS00497,PRD008,4,"Parfait, correspond a la description.",2023-07-30,positif
REV01807,CUS02971,PRD020,4,"Super produit, je recommande vivement.",2024-05-03,positif
REV01808,CUS00188,PRD017,3,"Produit correct, sans plus.",2023-05-16,neutre
REV01809,CUS02559,PRD015,5,"Produit conforme, livraison soignee.",2023-01-10,positif
REV01810,CUS01005,PRD024,4,Je suis ravi de cet achat.,2023-10-15,positif
REV01811,CUS02488,PRD018,4,"Produit fantastique, rapport qualite-prix excellent.",2024-03-07,positif
REV01812,CUS02773,PRD016,1,Produit ne correspond pas a la description.,2022-02-24,negatif
REV01813,CUS00998,PRD002,4,Tres bonne experience d'achat.,2022-05-11,positif
REV01814,CUS02397,PRD026,5,"Parfait, correspond a la description.",2024-03-02,positif
REV01815,CUS01438,PRD022,5,"Produit conforme, livraison soignee.",2023-07-14,positif
REV01816,CUS00960,PRD028,5,"Produit fantastique, rapport qualite-prix excellent.",2022-06-10,positif
REV01817,CUS01833,PRD001,2,"Livraison tres en retard, emballage abime.",2022-07-31,negatif
REV01818,CUS02114,PRD017,2,"Tres decu, le produit ne fonctionne pas.",2022-04-16,negatif
REV01819,CUS00091,PRD015,3,Conforme mais delai un peu long.,2022-11-07,neutre
REV01820,CUS00213,PRD013,1,"Mauvaise qualite, je regrette mon achat.",2023-01-19,negatif
REV01821,CUS01919,PRD002,5,"Super produit, je recommande vivement.",2022-09-08,positif
REV01822,CUS02383,PRD018,3,"Produit moyen, attendais mieux.",2023-12-29,neutre
REV01823,CUS02295,PRD015,3,"Produit correct, sans plus.",2023-04-16,neutre
REV01824,CUS00542,PRD007,5,"Excellent produit, livraison rapide !",2022-04-29,positif
REV01825,CUS01849,PRD025,2,"Livraison tres en retard, emballage abime.",2024-01-03,negatif
REV01826,CUS00585,PRD022,5,"Super produit, je recommande vivement.",2022-09-20,positif
REV01827,CUS02404,PRD008,4,Je suis ravi de cet achat.,2024-01-05,positif
REV01828,CUS02592,PRD008,1,"Livraison tres en retard, emballage abime.",2024-04-26,negatif
REV01829,CUS00974,PRD030,4,"Super produit, je recommande vivement.",2022-01-19,positif
REV01830,CUS00998,PRD001,4,Je suis ravi de cet achat.,2023-03-03,positif
REV01831,CUS01997,PRD026,1,"Mauvaise qualite, je regrette mon achat.",2022-04-01,negatif
REV01832,CUS01016,PRD012,5,"Parfait, correspond a la description.",2022-09-20,positif
REV01833,CUS02457,PRD028,4,"Produit conforme, livraison soignee.",2022-04-03,positif
REV01834,CUS00795,PRD015,5,"Produit fantastique, rapport qualite-prix excellent.",2023-12-22,positif
REV01835,CUS00746,PRD001,5,"Produit fantastique, rapport qualite-prix excellent.",2024-03-05,positif
REV01836,CUS02922,PRD016,5,Je suis ravi de cet achat.,2022-12-22,positif
REV01837,CUS00478,PRD002,4,"Produit fantastique, rapport qualite-prix excellent.",2022-09-01,positif
REV01838,CUS00396,PRD003,5,"Excellent produit, livraison rapide !",2023-10-13,positif
REV01839,CUS02417,PRD003,5,Je suis ravi de cet achat.,2022-03-05,positif
REV01840,CUS02310,PRD006,5,"Produit fantastique, rapport qualite-prix excellent.",2024-01-05,positif
REV01841,CUS01085,PRD006,5,"Super produit, je recommande vivement.",2022-07-26,positif
REV01842,CUS01183,PRD014,1,"Service client inexistant, probleme non resolu.",2023-12-20,negatif
REV01843,CUS00567,PRD030,1,"Delai inacceptable, plus de 3 semaines.",2024-04-28,negatif
REV01844,CUS00382,PRD026,4,"Excellent produit, livraison rapide !",2024-06-21,positif
REV01845,CUS00057,PRD015,5,"Excellent produit, livraison rapide !",2022-10-09,positif
REV01846,CUS02955,PRD022,5,"Excellent produit, livraison rapide !",2023-06-19,positif
REV01847,CUS00193,PRD006,5,"Produit conforme, livraison soignee.",2023-05-13,positif
REV01848,CUS01194,PRD022,3,"Produit correct, sans plus.",2022-06-25,neutre
REV01849,CUS00630,PRD008,4,Je suis ravi de cet achat.,2024-05-22,positif
REV01850,CUS01974,PRD003,4,"Super produit, je recommande vivement.",2023-01-28,positif
REV01851,CUS02402,PRD025,4,"Produit fantastique, rapport qualite-prix excellent.",2022-05-25,positif
REV01852,CUS02915,PRD028,5,"Produit fantastique, rapport qualite-prix excellent.",2024-06-11,positif
REV01853,CUS00631,PRD002,4,"Parfait, correspond a la description.",2022-02-01,positif
REV01854,CUS02851,PRD016,3,"Produit moyen, attendais mieux.",2022-08-19,neutre
REV01855,CUS02418,PRD007,2,"Service client inexistant, probleme non resolu.",2022-04-02,negatif
REV01856,CUS00447,PRD011,5,"Parfait, correspond a la description.",2024-01-14,positif
REV01857,CUS02652,PRD002,1,"Mauvaise qualite, je regrette mon achat.",2024-07-02,negatif
REV01858,CUS00570,PRD009,5,"Tres satisfait, qualite au rendez-vous.",2024-07-02,positif
REV01859,CUS01767,PRD002,5,Je suis ravi de cet achat.,2023-12-23,positif
REV01860,CUS02909,PRD006,5,"Tres satisfait, qualite au rendez-vous.",2023-12-22,positif
REV01861,CUS00437,PRD008,3,Conforme mais delai un peu long.,2023-09-22,neutre
REV01862,CUS00686,PRD012,2,"Produit defectueux, retour complique.",2022-06-26,negatif
REV01863,CUS02370,PRD003,3,"Produit correct, sans plus.",2024-01-31,neutre
REV01864,CUS00039,PRD017,5,"Tres satisfait, qualite au rendez-vous.",2022-03-03,positif
REV01865,CUS02426,PRD017,4,"Tres satisfait, qualite au rendez-vous.",2022-10-31,positif
REV01866,CUS00668,PRD010,2,"Service client inexistant, probleme non resolu.",2024-03-24,negatif
REV01867,CUS01827,PRD017,5,"Parfait, correspond a la description.",2023-10-11,positif
REV01868,CUS02466,PRD020,1,"Mauvaise qualite, je regrette mon achat.",2023-11-10,negatif
REV01869,CUS01163,PRD024,5,Je suis ravi de cet achat.,2023-02-23,positif
REV01870,CUS02272,PRD009,5,Je suis ravi de cet achat.,2023-02-04,positif
REV01871,CUS01129,PRD009,4,"Produit conforme, livraison soignee.",2023-06-27,positif
REV01872,CUS00653,PRD007,5,Tres bonne experience d'achat.,2022-06-19,positif
REV01873,CUS02262,PRD021,5,Je suis ravi de cet achat.,2023-09-05,positif
REV01874,CUS01666,PRD030,3,"Produit moyen, attendais mieux.",2024-06-15,neutre
REV01875,CUS01701,PRD003,4,Je suis ravi de cet achat.,2023-10-02,positif
REV01876,CUS00180,PRD020,4,"Parfait, correspond a la description.",2022-02-03,positif
REV01877,CUS02248,PRD029,4,"Parfait, correspond a la description.",2022-07-16,positif
REV01878,CUS01666,PRD030,5,Tres bonne experience d'achat.,2022-10-12,positif
REV01879,CUS01520,PRD020,2,"Produit defectueux, retour complique.",2022-09-22,negatif
REV01880,CUS01325,PRD022,4,"Excellent produit, livraison rapide !",2023-09-09,positif
REV01881,CUS00860,PRD013,5,"Excellent produit, livraison rapide !",2024-01-13,positif
REV01882,CUS00451,PRD010,5,"Produit conforme, livraison soignee.",2023-01-14,positif
REV01883,CUS01353,PRD010,5,"Parfait, correspond a la description.",2022-10-10,positif
REV01884,CUS02865,PRD016,2,"Mauvaise qualite, je regrette mon achat.",2023-01-12,negatif
REV01885,CUS01752,PRD013,4,"Excellent produit, livraison rapide !",2023-01-15,positif
REV01886,CUS01238,PRD015,5,"Super produit, je recommande vivement.",2022-01-29,positif
REV01887,CUS00528,PRD002,1,"Produit defectueux, retour complique.",2023-06-14,negatif
REV01888,CUS00020,PRD005,5,"Excellent produit, livraison rapide !",2024-06-26,positif
REV01889,CUS01101,PRD012,5,"Parfait, correspond a la description.",2024-04-17,positif
REV01890,CUS00515,PRD019,5,Tres bonne experience d'achat.,2024-02-24,positif
REV01891,CUS02306,PRD002,4,"Tres satisfait, qualite au rendez-vous.",2024-02-14,positif
REV01892,CUS01739,PRD025,5,"Produit fantastique, rapport qualite-prix excellent.",2023-08-07,positif
REV01893,CUS01388,PRD009,5,"Excellent produit, livraison rapide !",2023-06-19,positif
REV01894,CUS00405,PRD010,4,Je suis ravi de cet achat.,2024-01-05,positif
REV01895,CUS00304,PRD019,4,"Super produit, je recommande vivement.",2022-04-08,positif
REV01896,CUS00101,PRD017,3,Conforme mais delai un peu long.,2022-08-21,neutre
REV01897,CUS02195,PRD020,5,"Produit conforme, livraison soignee.",2023-01-31,positif
REV01898,CUS01371,PRD014,5,"Super produit, je recommande vivement.",2023-08-08,positif
REV01899,CUS01108,PRD003,4,"Produit fantastique, rapport qualite-prix excellent.",2022-07-14,positif
REV01900,CUS01794,PRD003,5,"Produit fantastique, rapport qualite-prix excellent.",2022-05-08,positif
REV01901,CUS02978,PRD010,4,Je suis ravi de cet achat.,2022-07-18,positif
REV01902,CUS00679,PRD008,5,Tres bonne experience d'achat.,2023-03-20,positif
REV01903,CUS01736,PRD021,4,Je suis ravi de cet achat.,2022-12-24,positif
REV01904,CUS02080,PRD016,5,"Super produit, je recommande vivement.",2022-08-27,positif
REV01905,CUS02837,PRD023,3,Conforme mais delai un peu long.,2023-09-07,neutre
REV01906,CUS01364,PRD009,5,"Super produit, je recommande vivement.",2024-01-16,positif
REV01907,CUS00763,PRD012,5,"Parfait, correspond a la description.",2023-08-31,positif
REV01908,CUS00653,PRD023,5,Tres bonne experience d'achat.,2023-12-27,positif
REV01909,CUS00340,PRD003,5,"Tres satisfait, qualite au rendez-vous.",2024-04-09,positif
REV01910,CUS00708,PRD002,5,"Super produit, je recommande vivement.",2022-04-23,positif
REV01911,CUS02190,PRD023,4,"Excellent produit, livraison rapide !",2022-09-24,positif
REV01912,CUS02673,PRD015,5,"Produit conforme, livraison soignee.",2024-02-06,positif
REV01913,CUS01472,PRD024,5,"Super produit, je recommande vivement.",2023-10-04,positif
REV01914,CUS00227,PRD005,4,"Excellent produit, livraison rapide !",2024-01-11,positif
REV01915,CUS02840,PRD025,4,"Produit conforme, livraison soignee.",2023-07-08,positif
REV01916,CUS00265,PRD025,5,"Produit conforme, livraison soignee.",2024-06-27,positif
REV01917,CUS01748,PRD014,5,"Produit fantastique, rapport qualite-prix excellent.",2023-05-14,positif
REV01918,CUS01059,PRD018,2,Produit ne correspond pas a la description.,2023-07-27,negatif
REV01919,CUS01708,PRD004,3,"Produit correct, sans plus.",2024-03-14,neutre
REV01920,CUS00868,PRD017,3,"Produit moyen, attendais mieux.",2023-06-20,neutre
REV01921,CUS02044,PRD007,5,"Produit conforme, livraison soignee.",2023-06-21,positif
REV01922,CUS00832,PRD002,1,"Mauvaise qualite, je regrette mon achat.",2022-06-21,negatif
REV01923,CUS00750,PRD022,4,"Super produit, je recommande vivement.",2024-07-13,positif
REV01924,CUS01692,PRD026,5,Tres bonne experience d'achat.,2022-12-10,positif
REV01925,CUS02605,PRD006,4,"Produit conforme, livraison soignee.",2023-07-11,positif
REV01926,CUS02215,PRD007,5,Tres bonne experience d'achat.,2024-05-19,positif
REV01927,CUS00697,PRD008,5,Je suis ravi de cet achat.,2022-09-07,positif
REV01928,CUS01849,PRD011,4,Tres bonne experience d'achat.,2023-07-16,positif
REV01929,CUS01977,PRD021,4,"Produit fantastique, rapport qualite-prix excellent.",2022-12-31,positif
REV01930,CUS01592,PRD004,5,"Produit conforme, livraison soignee.",2023-02-04,positif
REV01931,CUS01761,PRD013,3,Rien d'exceptionnel pour ce prix.,2023-03-15,neutre
REV01932,CUS01146,PRD018,4,"Tres satisfait, qualite au rendez-vous.",2023-11-09,positif
REV01933,CUS01209,PRD005,4,Je suis ravi de cet achat.,2022-07-12,positif
REV01934,CUS01225,PRD004,4,Je suis ravi de cet achat.,2022-09-01,positif
REV01935,CUS02795,PRD027,5,"Produit fantastique, rapport qualite-prix excellent.",2022-11-20,positif
REV01936,CUS02998,PRD022,1,"Delai inacceptable, plus de 3 semaines.",2023-01-18,negatif
REV01937,CUS02916,PRD001,5,"Super produit, je recommande vivement.",2022-01-30,positif
REV01938,CUS01195,PRD004,4,"Produit fantastique, rapport qualite-prix excellent.",2023-02-03,positif
REV01939,CUS01561,PRD002,5,"Excellent produit, livraison rapide !",2023-02-16,positif
REV01940,CUS00073,PRD007,2,"Tres decu, le produit ne fonctionne pas.",2022-08-31,negatif
REV01941,CUS02877,PRD023,5,Tres bonne experience d'achat.,2024-01-22,positif
REV01942,CUS00033,PRD013,5,"Parfait, correspond a la description.",2022-02-12,positif
REV01943,CUS02436,PRD007,4,"Parfait, correspond a la description.",2023-04-19,positif
REV01944,CUS02950,PRD027,4,"Super produit, je recommande vivement.",2023-06-05,positif
REV01945,CUS02278,PRD015,3,"Produit correct, sans plus.",2022-06-25,neutre
REV01946,CUS02667,PRD014,4,"Parfait, correspond a la description.",2023-07-10,positif
REV01947,CUS02261,PRD026,4,"Tres satisfait, qualite au rendez-vous.",2022-07-29,positif
REV01948,CUS01312,PRD016,4,"Produit fantastique, rapport qualite-prix excellent.",2023-07-04,positif
REV01949,CUS00015,PRD020,3,Conforme mais delai un peu long.,2023-07-17,neutre
REV01950,CUS02295,PRD026,5,Tres bonne experience d'achat.,2024-06-21,positif
REV01951,CUS02295,PRD022,5,"Produit fantastique, rapport qualite-prix excellent.",2023-02-14,positif
REV01952,CUS02867,PRD028,5,"Produit conforme, livraison soignee.",2023-05-07,positif
